Date,Adj Close,Close,High,Low,Open,Volume
1991-08-05,2.702035903930664,10.0,10.0,10.0,10.0,0
1991-08-06,2.715545654296875,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,0
1991-08-07,2.8587539196014404,10.579999923706055,10.579999923706055,10.579999923706055,10.579999923706055,0
1991-08-08,2.8533501625061035,10.5600004196167,10.5600004196167,10.5600004196167,10.5600004196167,0
1991-08-09,2.8668596744537354,10.609999656677246,10.609999656677246,10.609999656677246,10.609999656677246,0
1991-08-12,2.8668596744537354,10.609999656677246,10.609999656677246,10.609999656677246,10.609999656677246,0
1991-08-13,2.8722636699676514,10.630000114440918,10.630000114440918,10.630000114440918,10.630000114440918,0
1991-08-14,2.8722636699676514,10.630000114440918,10.630000114440918,10.630000114440918,10.630000114440918,0
1991-08-15,2.8938803672790527,10.710000038146973,10.710000038146973,10.710000038146973,10.710000038146973,0
1991-08-16,2.891178846359253,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,0
1991-08-19,2.8290319442749023,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,0
1991-08-20,2.8398399353027344,10.510000228881836,10.510000228881836,10.510000228881836,10.510000228881836,0
1991-08-21,2.8938803672790527,10.710000038146973,10.710000038146973,10.710000038146973,10.710000038146973,0
1991-08-22,2.8857741355895996,10.680000305175781,10.680000305175781,10.680000305175781,10.680000305175781,0
1991-08-23,2.8938803672790527,10.710000038146973,10.710000038146973,10.710000038146973,10.710000038146973,0
1991-08-26,2.888476848602295,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0
1991-08-27,2.918199300765991,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0
1991-08-28,2.9641330242156982,10.970000267028809,10.970000267028809,10.970000267028809,10.970000267028809,0
1991-08-29,2.9722397327423096,11.0,11.0,11.0,11.0,0
1991-08-30,2.9695377349853516,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,0
1991-09-03,2.947920799255371,10.90999984741211,10.90999984741211,10.90999984741211,10.90999984741211,0
1991-09-04,2.915496349334717,10.789999961853027,10.789999961853027,10.789999961853027,10.789999961853027,0
1991-09-05,2.942516803741455,10.890000343322754,10.890000343322754,10.890000343322754,10.890000343322754,0
1991-09-06,2.945218563079834,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,0
1991-09-09,2.942516803741455,10.890000343322754,10.890000343322754,10.890000343322754,10.890000343322754,0
1991-09-10,2.93441104888916,10.859999656677246,10.859999656677246,10.859999656677246,10.859999656677246,0
1991-09-11,2.926304817199707,10.829999923706055,10.829999923706055,10.829999923706055,10.829999923706055,0
1991-09-12,2.947920799255371,10.90999984741211,10.90999984741211,10.90999984741211,10.90999984741211,0
1991-09-13,2.937113046646118,10.869999885559082,10.869999885559082,10.869999885559082,10.869999885559082,0
1991-09-16,2.9506232738494873,10.920000076293945,10.920000076293945,10.920000076293945,10.920000076293945,0
1991-09-17,2.956027030944824,10.9399995803833,10.9399995803833,10.9399995803833,10.9399995803833,0
1991-09-18,2.953324556350708,10.930000305175781,10.930000305175781,10.930000305175781,10.930000305175781,0
1991-09-19,2.9722397327423096,11.0,11.0,11.0,11.0,0
1991-09-20,2.9749412536621094,11.010000228881836,11.010000228881836,11.010000228881836,11.010000228881836,0
1991-09-23,2.9803452491760254,11.029999732971191,11.029999732971191,11.029999732971191,11.029999732971191,0
1991-09-24,2.9749412536621094,11.010000228881836,11.010000228881836,11.010000228881836,11.010000228881836,0
1991-09-25,2.9857490062713623,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,0
1991-09-26,2.9857490062713623,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,0
1991-09-27,2.9830482006073,11.039999961853027,11.039999961853027,11.039999961853027,11.039999961853027,0
1991-09-30,2.9857490062713623,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,0
1991-10-01,2.988452196121216,11.0600004196167,11.0600004196167,11.0600004196167,11.0600004196167,0
1991-10-02,2.9938554763793945,11.079999923706055,11.079999923706055,11.079999923706055,11.079999923706055,0
1991-10-03,2.9749412536621094,11.010000228881836,11.010000228881836,11.010000228881836,11.010000228881836,0
1991-10-04,2.961430549621582,10.960000038146973,10.960000038146973,10.960000038146973,10.960000038146973,0
1991-10-07,2.9506232738494873,10.920000076293945,10.920000076293945,10.920000076293945,10.920000076293945,0
1991-10-08,2.9668350219726562,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0
1991-10-09,2.945218563079834,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,0
1991-10-10,2.9587297439575195,10.949999809265137,10.949999809265137,10.949999809265137,10.949999809265137,0
1991-10-11,2.9668350219726562,10.979999542236328,10.979999542236328,10.979999542236328,10.979999542236328,0
1991-10-14,2.988452196121216,11.0600004196167,11.0600004196167,11.0600004196167,11.0600004196167,0
1991-10-15,3.0073654651641846,11.130000114440918,11.130000114440918,11.130000114440918,11.130000114440918,0
1991-10-16,3.031684398651123,11.220000267028809,11.220000267028809,11.220000267028809,11.220000267028809,0
1991-10-17,3.0370874404907227,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,0
1991-10-18,3.042492628097534,11.260000228881836,11.260000228881836,11.260000228881836,11.260000228881836,0
1991-10-21,3.0154714584350586,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,0
1991-10-22,2.9938554763793945,11.079999923706055,11.079999923706055,11.079999923706055,11.079999923706055,0
1991-10-23,2.988452196121216,11.0600004196167,11.0600004196167,11.0600004196167,11.0600004196167,0
1991-10-24,2.988452196121216,11.0600004196167,11.0600004196167,11.0600004196167,11.0600004196167,0
1991-10-25,3.0154714584350586,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,0
1991-10-28,3.05329966545105,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0
1991-10-29,3.074916362762451,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,0
1991-10-30,3.1289572715759277,11.579999923706055,11.579999923706055,11.579999923706055,11.579999923706055,0
1991-10-31,3.2694642543792725,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,0
1991-11-01,3.261357545852661,12.069999694824219,12.069999694824219,12.069999694824219,12.069999694824219,0
1991-11-04,3.2397406101226807,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,0
1991-11-05,3.247847080230713,12.020000457763672,12.020000457763672,12.020000457763672,12.020000457763672,0
1991-11-06,3.247847080230713,12.020000457763672,12.020000457763672,12.020000457763672,12.020000457763672,0
1991-11-07,3.2856762409210205,12.15999984741211,12.15999984741211,12.15999984741211,12.15999984741211,0
1991-11-08,3.296483278274536,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,0
1991-11-11,3.3072919845581055,12.239999771118164,12.239999771118164,12.239999771118164,12.239999771118164,0
1991-11-12,3.3153977394104004,12.270000457763672,12.270000457763672,12.270000457763672,12.270000457763672,0
1991-11-13,3.3180992603302,12.279999732971191,12.279999732971191,12.279999732971191,12.279999732971191,0
1991-11-14,3.347822666168213,12.390000343322754,12.390000343322754,12.390000343322754,12.390000343322754,0
